Voyage Number,Grid No,Date,Latitude,Longitude,Pressure [db],Temp [°C-T090],DIC [umol/kg],TA [umol/kg],Month,Day,Year,Salinity [PSU],Depth [m]
Algoa V209,SML010,2014-08-12,"-34,558833","17,2445","501,393","5,4506","2180,11","2299,81",8,12,2014,,
Algoa V209,SML010,2014-08-12,"-34,558833","17,2445","299,423","8,2483","2145,09","2296,77",8,12,2014,,
Algoa V209,SML010,2014-08-12,"-34,558833","17,2445","136,939","12,7158","2120,72","2311,16",8,12,2014,,
Algoa V209,SML010,2014-08-12,"-34,558833","17,2445","93,787","15,8258","2070,76","2322,09",8,12,2014,,
Algoa V209,SML010,2014-08-12,"-34,558833","17,2445","48,848","16,8003","2044,85","2329,83",8,12,2014,,
Algoa V209,SML010,2014-08-12,"-34,558833","17,2445","30,33","16,8187","2038,05","2326,52",8,12,2014,,
Algoa V209,SML010,2014-08-12,"-34,558833","17,2445","11,01","16,8121","2041,74","2330,32",8,12,2014,,
Algoa V209,SML010,2014-08-12,"-34,558833","17,2445","4,612","16,8116","2039,65","2326,65",8,12,2014,,
Algoa V209,SML009,2014-08-12,"-34,518833","17,35133333","1006,305","3,1065","2197,45","2316,27",8,12,2014,,
Algoa V209,SML009,2014-08-12,"-34,518833","17,35133333","700,46","4,0046","2198,42","2304,95",8,12,2014,,
Algoa V209,SML009,2014-08-12,"-34,518833","17,35133333","499,25","5,3518","2182,64","2301,52",8,12,2014,,
Algoa V209,SML009,2014-08-12,"-34,518833","17,35133333","399,171","6,3937","2150,05","2307,12",8,12,2014,,
Algoa V209,SML009,2014-08-12,"-34,518833","17,35133333","198,745","10,7906","2124,44","2320,99",8,12,2014,,
Algoa V209,SML009,2014-08-12,"-34,518833","17,35133333","124,536","14,0825",2067,"2334,05",8,12,2014,,
Algoa V209,SML009,2014-08-12,"-34,518833","17,35133333","49,922","16,7128","2064,63","2334,11",8,12,2014,,
Algoa V209,SML009,2014-08-12,"-34,518833","17,35133333","30,694","16,7634","2064,87","2332,82",8,12,2014,,
Algoa V209,SML009,2014-08-12,"-34,518833","17,35133333","9,013","16,7712","2064,77","2333,52",8,12,2014,,
Algoa V209,SML008,2014-08-12,"-34,489","17,41066667","1003,663","3,1674","2229,5","2335,41",8,12,2014,,
Algoa V209,SML008,2014-08-12,"-34,489","17,41066667","632,85","4,1514","2211,51","2312,31",8,12,2014,,
Algoa V209,SML008,2014-08-12,"-34,489","17,41066667","497,329","5,3502","2201,67","2305,74",8,12,2014,,
Algoa V209,SML008,2014-08-12,"-34,489","17,41066667","212,62","10,6353","2165,09","2311,15",8,12,2014,,
Algoa V209,SML008,2014-08-12,"-34,489","17,41066667","149,832","12,4193","2142,6","2316,72",8,12,2014,,
Algoa V209,SML008,2014-08-12,"-34,489","17,41066667","83,496","16,6771","2075,54","2333,01",8,12,2014,,
Algoa V209,SML008,2014-08-12,"-34,489","17,41066667","28,838","16,7664","2057,84","2333,46",8,12,2014,,
Algoa V209,SML007,2014-08-12,"-34,449333","17,52","1004,149","3,2981","2207,64","2302,27",8,12,2014,,
Algoa V209,SML007,2014-08-12,"-34,449333","17,52","699,095","4,0963","2205,76","2302,1",8,12,2014,,
Algoa V209,SML007,2014-08-12,"-34,449333","17,52","587,891","4,261","2191,36","2313,21",8,12,2014,,
Algoa V209,SML007,2014-08-12,"-34,449333","17,52","127,301","13,1326","2134,12","2323,5",8,12,2014,,
Algoa V209,SML007,2014-08-12,"-34,449333","17,52","89,718","16,6534","2068,74","2335,49",8,12,2014,,
Algoa V209,SML007,2014-08-12,"-34,449333","17,52","51,671","16,7748","2058,2","2333,49",8,12,2014,,
Algoa V209,SML007,2014-08-12,"-34,449333","17,52","29,548","16,8069","2051,76","2335,04",8,12,2014,,
Algoa V209,SML006,2014-08-12,"-34,372333","17,68833333","611,761","4,6979","2180,45","2311,6",8,12,2014,,
Algoa V209,SML006,2014-08-12,"-34,372333","17,68833333","298,379","7,1777","2153,71","2299,13",8,12,2014,,
Algoa V209,SML006,2014-08-12,"-34,372333","17,68833333","206,928","9,7839","2140,74","2298,92",8,12,2014,,
Algoa V209,SML006,2014-08-12,"-34,372333","17,68833333","152,08","11,5779","2131,38","2310,02",8,12,2014,,
Algoa V209,SML006,2014-08-12,"-34,372333","17,68833333","100,773","14,6692","2106,11","2320,25",8,12,2014,,
Algoa V209,SML006,2014-08-12,"-34,372333","17,68833333","30,374","16,7945","2057,86","2332,25",8,12,2014,,
Algoa V209,SML006,2014-08-12,"-34,372333","17,68833333","9,736","16,8122","2054,88","2330,26",8,12,2014,,
Algoa V209,SML006,2014-08-12,"-34,372333","17,68833333","6,74","16,8168","2056,01","2331,81",8,12,2014,,
Algoa V209,SML005,2014-08-12,"-34,329833","17,78933333","369,145","6,6297","2154,23","2293,25",8,12,2014,,
Algoa V209,SML005,2014-08-12,"-34,329833","17,78933333","272,012","8,3064","2167,91","2305,87",8,12,2014,,
Algoa V209,SML005,2014-08-12,"-34,329833","17,78933333","189,752","10,5129","2158,71","2308,41",8,12,2014,,
Algoa V209,SML005,2014-08-12,"-34,329833","17,78933333","85,85","15,3724","2108,97","2331,11",8,12,2014,,
Algoa V209,SML005,2014-08-12,"-34,329833","17,78933333","66,645","16,6538","2062,11","2328,54",8,12,2014,,
Algoa V209,SML005,2014-08-12,"-34,329833","17,78933333","52,196","16,8005","2067,61","2335,54",8,12,2014,,
Algoa V209,SML005,2014-08-12,"-34,329833","17,78933333","24,492","16,9689","2054,12","2335,8",8,12,2014,,
Algoa V209,SML005,2014-08-12,"-34,329833","17,78933333","9,795","16,9664","2055,88","2336,66",8,12,2014,,
Algoa V209,SML004,2014-08-12,"-34,308833","17,8495","330,523","7,7597","2150,17","2295,56",8,12,2014,,
Algoa V209,SML004,2014-08-12,"-34,308833","17,8495","245,101","9,1429","2149,6","2301,51",8,12,2014,,
Algoa V209,SML004,2014-08-12,"-34,308833","17,8495","177,731","10,8259","2148,33","2312,06",8,12,2014,,
Algoa V209,SML004,2014-08-12,"-34,308833","17,8495","55,049","16,4615","2073,85","2333,09",8,12,2014,,
Algoa V209,SML004,2014-08-12,"-34,308833","17,8495","34,938","17,1021","2056,82","2333,94",8,12,2014,,
Algoa V209,SML004,2014-08-12,"-34,308833","17,8495","22,382","17,1182","2048,05","2337,37",8,12,2014,,
Algoa V209,SML004,2014-08-12,"-34,308833","17,8495","12,725","17,1158","2056,95","2335,68",8,12,2014,,
Algoa V209,SML004,2014-08-12,"-34,308833","17,8495","5,495","17,1187","2051,34","2341,09",8,12,2014,,
Algoa V209,SML003,2014-08-12,"-34,267333","17,95866667","268,794","8,8692","2142,79","2300,94",8,12,2014,,
Algoa V209,SML003,2014-08-12,"-34,267333","17,95866667","204,719","10,4825","2135,82","2305,93",8,12,2014,,
Algoa V209,SML003,2014-08-12,"-34,267333","17,95866667","99,923","13,5747","2110,87","2322,83",8,12,2014,,
Algoa V209,SML003,2014-08-12,"-34,267333","17,95866667","68,076","15,5874","2092,93","2330,35",8,12,2014,,
Algoa V209,SML003,2014-08-12,"-34,267333","17,95866667","32,683","16,3259","2068,33","2328,82",8,12,2014,,
Algoa V209,SML003,2014-08-12,"-34,267333","17,95866667","23,348","16,3255","2065,81","2325,1",8,12,2014,,
Algoa V209,SML003,2014-08-12,"-34,267333","17,95866667","14,199","16,3299","2070,88","2331,29",8,12,2014,,
Algoa V209,SML002,2014-08-12,"-34,218333","18,06783333","227,78","8,1339","2156,6","2280,92",8,12,2014,,
Algoa V209,SML001,2014-08-12,"-34,149333","18,28866667","36,248","14,9807","2072,65","2316,43",8,12,2014,,
Algoa V209,SML001,2014-08-12,"-34,149333","18,28866667","23,321","15,5277","2055,15","2323,53",8,12,2014,,
Algoa V209,SML001,2014-08-12,"-34,149333","18,28866667","15,254","15,575","2064,46","2320,42",8,12,2014,,
Algoa V209,SML001,2014-08-12,"-34,149333","18,28866667","10,422","15,6821","2056,46","2313,93",8,12,2014,,
Algoa V229,KML001,2016-08-24,-29.383,16.92166667,24.159,9.7792,2301.5,2311.65,8,24,2016,34.7594,
Algoa V229,KML001,2016-08-24,-29.383,16.92166667,19.037,9.9113,2345.56,2335.35,8,24,2016,34.7626,
Algoa V229,KML001,2016-08-24,-29.383,16.92166667,14.431,9.9531,2028.92,2323.18,8,24,2016,34.7636,
Algoa V229,KML001,2016-08-24,-29.383,16.92166667,11.035,9.9726,2003.04,2345.14,8,24,2016,34.7635,
Algoa V229,KML001,2016-08-24,-29.383,16.92166667,1.628,10.1361,2287.98,2321.33,8,24,2016,34.7634,
Algoa V229,KML002,2016-08-24,-29.419,16.79266667,100.046,9.6074,2298.73,2317.67,8,24,2016,34.753,
Algoa V229,KML002,2016-08-24,-29.419,16.79266667,79.15,9.6246,2305.78,2286.68,8,24,2016,34.7548,
Algoa V229,KML002,2016-08-24,-29.419,16.79266667,53.02,9.7334,2256.97,2316.46,8,24,2016,34.7646,
Algoa V229,KML002,2016-08-24,-29.419,16.79266667,30.818,10.2254,2240.91,2314.52,8,24,2016,34.7989,
Algoa V229,KML002,2016-08-24,-29.419,16.79266667,12.492,11.0904,2227.49,2328.2,8,24,2016,34.81,
Algoa V229,KML002,2016-08-24,-29.419,16.79266667,9.992,11.2048,2120.21,2328.32,8,24,2016,34.8048,
Algoa V229,KML002,2016-08-24,-29.419,16.79266667,2.258,11.2786,2146.44,2323.61,8,24,2016,34.8051,
Algoa V229,KML003,2016-08-24,-29.511,16.41333333,145.479,9.0481,2238.28,2313.66,8,24,2016,34.69,
Algoa V229,KML003,2016-08-24,-29.511,16.41333333,114.697,9.4344,2208.19,2302.56,8,24,2016,34.7336,
Algoa V229,KML003,2016-08-24,-29.511,16.41333333,73.33,10.0635,2197.13,2320.07,8,24,2016,34.797,
Algoa V229,KML003,2016-08-24,-29.511,16.41333333,52.262,11.0988,2020.78,2337.89,8,24,2016,34.8761,
Algoa V229,KML003,2016-08-24,-29.511,16.41333333,42.778,11.3222,2192.52,2344.57,8,24,2016,34.8482,
Algoa V229,KML003,2016-08-24,-29.511,16.41333333,24.895,11.8419,2215.56,2350.66,8,24,2016,34.8199,
Algoa V229,KML003,2016-08-24,-29.511,16.41333333,16.081,12.2391,2193.67,2347.81,8,24,2016,34.8295,
Algoa V229,KML004,2016-08-24,-29.6575,15.93733333,179.65,8.9461,2225.22,2308.62,8,24,2016,34.6776,
Algoa V229,KML004,2016-08-24,-29.6575,15.93733333,142.915,9.2392,2268.33,2310.41,8,24,2016,34.7106,
Algoa V229,KML004,2016-08-24,-29.6575,15.93733333,104.014,9.9041,2202.52,2311.23,8,24,2016,34.7809,
Algoa V229,KML004,2016-08-24,-29.6575,15.93733333,52.626,11.3662,2182.53,2318.08,8,24,2016,34.9042,
Algoa V229,KML004,2016-08-24,-29.6575,15.93733333,43.482,12.1755,2157.69,2315.51,8,24,2016,35.0019,
Algoa V229,KML004,2016-08-24,-29.6575,15.93733333,26.145,13.9776,2149.85,2322.52,8,24,2016,35.033,
Algoa V229,KML004,2016-08-24,-29.6575,15.93733333,14.721,13.9653,2129.39,2311.62,8,24,2016,35.0327,
Algoa V229,KML004,2016-08-24,-29.6575,15.93733333,3.223,13.9631,2127.23,2313.83,8,24,2016,35.0327,
Algoa V229,KML005,2016-08-24,-29.8115,15.39666667,191.982,9.134,2078.57,2315.21,8,24,2016,34.6996,
Algoa V229,KML005,2016-08-24,-29.8115,15.39666667,153.012,9.5043,2185.9,2325.79,8,24,2016,34.74,
Algoa V229,KML005,2016-08-24,-29.8115,15.39666667,104.245,10.7405,2018.79,2312.95,8,24,2016,34.8659,
Algoa V229,KML005,2016-08-24,-29.8115,15.39666667,52.6,14.1219,1999.49,2334.18,8,24,2016,35.1513,
Algoa V229,KML005,2016-08-24,-29.8115,15.39666667,30.677,14.8962,2119.76,2340.53,8,24,2016,35.202,
Algoa V229,KML005,2016-08-24,-29.8115,15.39666667,20.895,14.895,2037.42,2330.6,8,24,2016,35.2025,
Algoa V229,KML005,2016-08-24,-29.8115,15.39666667,12.663,14.8991,1997.1,2334.38,8,24,2016,35.203,
Algoa V229,KML005,2016-08-24,-29.8115,15.39666667,2.383,14.8911,2087.94,2330.28,8,24,2016,35.2029,
Algoa V229,KML006,2016-08-25,-29.8662,15.17866667,258.238,8.8139,2201.99,2327.21,8,25,2016,34.6736,
Algoa V229,KML006,2016-08-25,-29.8662,15.17866667,204.141,9.2375,2196.69,2308.24,8,25,2016,34.7082,
Algoa V229,KML006,2016-08-25,-29.8662,15.17866667,183.096,9.6751,2014.59,2321.71,8,25,2016,34.7554,
Algoa V229,KML006,2016-08-25,-29.8662,15.17866667,102.412,12.267,2064.69,2340.59,8,25,2016,35.0136,
Algoa V229,KML006,2016-08-25,-29.8662,15.17866667,47.929,14.3199,2153.67,2342.49,8,25,2016,35.1613,
Algoa V229,KML006,2016-08-25,-29.8662,15.17866667,30.583,14.4837,2122.69,2323.25,8,25,2016,35.1678,
Algoa V229,KML006,2016-08-25,-29.8662,15.17866667,22.33,14.5448,2022.62,2335.13,8,25,2016,35.1686,
Algoa V229,KML006,2016-08-25,-29.8662,15.17866667,12.197,14.701,2013.98,2327.94,8,25,2016,35.1685,
Algoa V229,KML006,2016-08-25,-29.8662,15.17866667,8.042,14.7014,2119.92,2338.9,8,25,2016,35.1688,
Algoa V229,KML007,2016-08-25,-29.9343,14.95383333,423.866,6.519,2209.77,2332.82,8,25,2016,34.4556,
Algoa V229,KML007,2016-08-25,-29.9343,14.95383333,349.471,7.4141,2222.07,2312.54,8,25,2016,34.529,
Algoa V229,KML007,2016-08-25,-29.9343,14.95383333,252.775,9.0933,2224.65,2315.71,8,25,2016,34.6933,
Algoa V229,KML007,2016-08-25,-29.9343,14.95383333,205.436,10.1035,2189.26,2314.31,8,25,2016,34.8021,
Algoa V229,KML007,2016-08-25,-29.9343,14.95383333,104.697,12.7985,2150.2,2333.92,8,25,2016,35.079,
Algoa V229,KML007,2016-08-25,-29.9343,14.95383333,52.935,14.8721,2117.28,2344.31,8,25,2016,35.2353,
Algoa V229,KML007,2016-08-25,-29.9343,14.95383333,40.696,14.9843,2044.31,2375.99,8,25,2016,35.2405,
Algoa V229,KML007,2016-08-25,-29.9343,14.95383333,32.437,15.1358,2133.27,2373.33,8,25,2016,35.2523,
Algoa V229,KML007,2016-08-25,-29.9343,14.95383333,20.992,15.1355,2243.68,2346.12,8,25,2016,35.2525,
Algoa V229,KML007,2016-08-25,-29.9343,14.95383333,3.856,15.1287,2152.72,2347.09,8,25,2016,35.2529,
Algoa V229,KML008,2016-08-25,-30.0117,14.69516667,498.303,6.3031,2217.3,2308.37,8,25,2016,34.4611,
Algoa V229,KML008,2016-08-25,-30.0117,14.69516667,396.584,7.3936,2208.26,2324.71,8,25,2016,34.5185,
Algoa V229,KML008,2016-08-25,-30.0117,14.69516667,281.345,9.2085,2052.62,2346.13,8,25,2016,34.705,
Algoa V229,KML008,2016-08-25,-30.0117,14.69516667,101.912,13.2862,2132.12,2329.24,8,25,2016,35.1125,
Algoa V229,KML008,2016-08-25,-30.0117,14.69516667,53.807,14.9092,2121.66,2351.42,8,25,2016,35.2457,
Algoa V229,KML008,2016-08-25,-30.0117,14.69516667,15.777,14.9491,2123.76,2356.49,8,25,2016,35.2427,
Algoa V229,KML008,2016-08-25,-30.0117,14.69516667,5.026,14.9652,2132.88,2371.48,8,25,2016,35.2421,
Algoa V229,KML009,2016-08-25,-30.0682,14.464,607.79,5.0947,2230.45,2311.86,8,25,2016,34.3728,
Algoa V229,KML009,2016-08-25,-30.0682,14.464,404.13,7.3095,2089.9,2424.67,8,25,2016,34.5085,
Algoa V229,KML009,2016-08-25,-30.0682,14.464,303.39,9.1713,2120.35,2317.44,8,25,2016,34.701,
Algoa V229,KML009,2016-08-25,-30.0682,14.464,205.441,11.4573,2163.04,2332.55,8,25,2016,34.9739,
Algoa V229,KML009,2016-08-25,-30.0682,14.464,100.903,14.2154,2150.71,2363.33,8,25,2016,35.2377,
Algoa V229,KML009,2016-08-25,-30.0682,14.464,15.093,16.3489,2112.78,2366.23,8,25,2016,35.437,
Algoa V229,KML009,2016-08-25,-30.0682,14.464,3.22,16.3744,2103.14,2355.12,8,25,2016,35.4364,
Algoa V229,KML010,2016-08-25,-30.1402,14.2215,1015.353,3.4957,2246.16,2331.69,8,25,2016,34.4966,
Algoa V229,KML010,2016-08-25,-30.1402,14.2215,505.429,6.4605,2221.25,2314.84,8,25,2016,34.4425,
Algoa V229,KML010,2016-08-25,-30.1402,14.2215,303.41,10.0077,2177.04,2321.71,8,25,2016,34.7846,
Algoa V229,KML010,2016-08-25,-30.1402,14.2215,202.605,12.6125,2148.63,2337.22,8,25,2016,35.1236,
Algoa V229,KML010,2016-08-25,-30.1402,14.2215,102.145,15.1487,2143.88,2351.03,8,25,2016,35.3999,
Algoa V229,KML010,2016-08-25,-30.1402,14.2215,53.632,16.9325,2102.19,2361.72,8,25,2016,35.5087,
Algoa V229,KML010,2016-08-25,-30.1402,14.2215,35.065,16.9856,2096.15,2355.47,8,25,2016,35.5144,
Algoa V229,KML010,2016-08-25,-30.1402,14.2215,18.694,17.1414,2103.18,2369.32,8,25,2016,35.5228,
Algoa V229,NML010,2016-08-26,-31.0682,15.11366667,1008.639,3.3263,2223.95,2351.25,8,26,2016,34.5686,
Algoa V229,NML010,2016-08-26,-31.0682,15.11366667,807.369,3.5781,2268.11,2341.17,8,26,2016,34.4314,
Algoa V229,NML010,2016-08-26,-31.0682,15.11366667,502.316,5.3048,2222.23,2312.63,8,26,2016,34.3564,
Algoa V229,NML010,2016-08-26,-31.0682,15.11366667,302.279,9.5241,2028.29,2333.61,8,26,2016,34.7478,
Algoa V229,NML010,2016-08-26,-31.0682,15.11366667,102.121,14.6758,2030.29,2351.83,8,26,2016,35.3334,
Algoa V229,NML010,2016-08-26,-31.0682,15.11366667,49.015,16.914,2102.06,2353.04,8,26,2016,35.4642,
Algoa V229,NML010,2016-08-26,-31.0682,15.11366667,29.598,17.2554,2112.68,2354.76,8,26,2016,35.5062,
Algoa V229,NML010,2016-08-26,-31.0682,15.11366667,16.949,17.254,2050.07,2365.42,8,26,2016,35.5071,
Algoa V229,NML010,2016-08-26,-31.0682,15.11366667,3.72,17.2539,2039.15,2359.5,8,26,2016,35.5075,
Algoa V229,NML009,2016-08-26,-31.0192,15.32183333,1011.65,3.4237,2034.88,2343.57,8,26,2016,34.5289,
Algoa V229,NML009,2016-08-26,-31.0192,15.32183333,807.115,3.8873,2047.06,2332.31,8,26,2016,34.4338,
Algoa V229,NML009,2016-08-26,-31.0192,15.32183333,500.798,5.2847,2000.65,2316.33,8,26,2016,34.3303,
Algoa V229,NML009,2016-08-26,-31.0192,15.32183333,301.122,9.3721,2085.19,2353.75,8,26,2016,34.6826,
Algoa V229,NML009,2016-08-26,-31.0192,15.32183333,98.544,13.726,2111.89,2362.87,8,26,2016,35.1319,
Algoa V229,NML009,2016-08-26,-31.0192,15.32183333,47.336,16.145,2139.68,2361.11,8,26,2016,35.4182,
Algoa V229,NML009,2016-08-26,-31.0192,15.32183333,23.131,17.0362,2168.03,2371.15,8,26,2016,35.5072,
Algoa V229,NML009,2016-08-26,-31.0192,15.32183333,14.328,17.0334,2068.26,2355.32,8,26,2016,35.5075,
Algoa V229,NML009,2016-08-26,-31.0192,15.32183333,3.885,17.0474,2066.68,2361.42,8,26,2016,35.5079,
Algoa V229,NML008,2016-08-26,-30.9898,15.463,504.083,5.5836,2237.88,2324.1,8,26,2016,34.3705,
Algoa V229,NML008,2016-08-26,-30.9898,15.463,403.869,7.212,2040.12,2333.7,8,26,2016,34.5036,
Algoa V229,NML008,2016-08-26,-30.9898,15.463,318.254,8.9321,2194.42,2330.35,8,26,2016,34.6748,
Algoa V229,NML008,2016-08-26,-30.9898,15.463,203.909,10.7273,2132.31,2336.64,8,26,2016,34.88,
Algoa V229,NML008,2016-08-26,-30.9898,15.463,98.215,13.5245,2337.35,2338.8,8,26,2016,35.1273,
Algoa V229,NML008,2016-08-26,-30.9898,15.463,29.126,15.6472,2201.77,2352.97,8,26,2016,35.3455,
Algoa V229,NML008,2016-08-26,-30.9898,15.463,13.928,15.6738,2110.94,2358.04,8,26,2016,35.3462,
Algoa V229,NML008,2016-08-26,-30.9898,15.463,6.449,15.7338,2068.19,2361.07,8,26,2016,35.3473,
Algoa V229,NML007,2016-08-26,-30.9668,15.55566667,302.47,9.4406,2197.99,2316.58,8,26,2016,34.7284,
Algoa V229,NML007,2016-08-26,-30.9668,15.55566667,202.208,10.5932,2163.74,2324.46,8,26,2016,34.8583,
Algoa V229,NML007,2016-08-26,-30.9668,15.55566667,98.662,13.2978,2082.87,2438.54,8,26,2016,35.0575,
Algoa V229,NML007,2016-08-26,-30.9668,15.55566667,49.02,14.8119,2119.35,2343.42,8,26,2016,35.27,
Algoa V229,NML007,2016-08-26,-30.9668,15.55566667,30.715,15.277,2105.75,2347.98,8,26,2016,35.3156,
Algoa V229,NML007,2016-08-26,-30.9668,15.55566667,21.541,15.4101,2099.77,2350.94,8,26,2016,35.3289,
Algoa V229,NML007,2016-08-26,-30.9668,15.55566667,12.483,15.7122,2093.19,2355.78,8,26,2016,35.3464,
Algoa V229,NML007,2016-08-26,-30.9668,15.55566667,3.023,15.8093,2096.55,2358.11,8,26,2016,35.3461,
Algoa V229,NML006,2016-08-26,-30.9262,15.72983333,248.891,9.3547,2188.38,2320.56,8,26,2016,34.7193,
Algoa V229,NML006,2016-08-26,-30.9262,15.72983333,198.484,10.3223,2029.08,2355.22,8,26,2016,34.8245,
Algoa V229,NML006,2016-08-26,-30.9262,15.72983333,152.833,12.8817,2128.53,2337.06,8,26,2016,35.1005,
Algoa V229,NML006,2016-08-26,-30.9262,15.72983333,103.47,13.0755,2114.82,2335.2,8,26,2016,35.0288,
Algoa V229,NML006,2016-08-26,-30.9262,15.72983333,82.659,14.6415,2060.48,2348.57,8,26,2016,35.246,
Algoa V229,NML006,2016-08-26,-30.9262,15.72983333,49.807,15.1768,2097.09,2346.73,8,26,2016,35.2722,
Algoa V229,NML006,2016-08-26,-30.9262,15.72983333,33.09,15.2475,2077.78,2350.34,8,26,2016,35.2808,
Algoa V229,NML006,2016-08-26,-30.9262,15.72983333,18.376,15.3843,2091.32,2347.72,8,26,2016,35.2974,
Algoa V229,NML006,2016-08-26,-30.9262,15.72983333,3.477,15.7653,2099.19,2351.14,8,26,2016,35.3163,
Algoa V229,NML005,2016-08-26,-30.8598,16.01283333,210.229,10.1191,2208.36,2324.41,8,26,2016,34.8034,
Algoa V229,NML005,2016-08-26,-30.8598,16.01283333,181.347,10.9765,2174.23,2326.81,8,26,2016,34.8964,
Algoa V229,NML005,2016-08-26,-30.8598,16.01283333,151.373,12.3486,2151.33,2334.4,8,26,2016,35.0679,
Algoa V229,NML005,2016-08-26,-30.8598,16.01283333,96.394,13.0237,2129.87,2332.91,8,26,2016,35.04,
Algoa V229,NML005,2016-08-26,-30.8598,16.01283333,50.162,15.5254,2111.14,2336.04,8,26,2016,35.3315,
Algoa V229,NML005,2016-08-26,-30.8598,16.01283333,32.203,15.5978,2096.14,2348.92,8,26,2016,35.3385,
Algoa V229,NML005,2016-08-26,-30.8598,16.01283333,18.038,15.8359,2141.14,2323.59,8,26,2016,35.3731,
Algoa V229,NML005,2016-08-26,-30.8598,16.01283333,3.002,16.1015,2088.98,2342.57,8,26,2016,35.3829,
Algoa V229,NML004,2016-08-26,-30.7472,16.53116667,234.074,7.7652,2077.39,2302.52,8,26,2016,34.5595,
Algoa V229,NML004,2016-08-26,-30.7472,16.53116667,102.113,10.9863,2042.26,2332.98,8,26,2016,34.8958,
Algoa V229,NML004,2016-08-26,-30.7472,16.53116667,62.504,12.5818,2143.38,2323.77,8,26,2016,35.0524,
Algoa V229,NML004,2016-08-26,-30.7472,16.53116667,31.033,15.1068,2121.14,2326.88,8,26,2016,35.2579,
Algoa V229,NML004,2016-08-26,-30.7472,16.53116667,21.299,15.1353,2093.11,2337.93,8,26,2016,35.2628,
Algoa V229,NML004,2016-08-26,-30.7472,16.53116667,11.724,15.2112,2086.71,2335.3,8,26,2016,35.2501,
Algoa V229,NML004,2016-08-26,-30.7472,16.53116667,3.263,15.2794,2103.13,2372.8,8,26,2016,35.218,
Algoa V229,NML003,2016-08-26,-30.671,16.87333333,186.83,8.5222,2004.15,2316.8,8,26,2016,34.6353,
Algoa V229,NML003,2016-08-26,-30.671,16.87333333,127.302,8.9973,2123.87,2332.88,8,26,2016,34.6868,
